Category,Name,Balance,Title,Info,Slug,Price,Status,Premium,PDF
DCU Bank,DCU Bank,103815.5,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s654,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,49546.11,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s655,490,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,111909.57,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s656,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,30244.82,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s657,300,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,98795.64,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s658,980,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,89222.32,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s659,890,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,81474.93,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s660,810,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,64009.22,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s661,640,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,83159.87,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s662,830,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,56777.25,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s663,560,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,59600.15,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s664,590,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,94408.06,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s665,940,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,46354.34,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s666,460,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,62907.19,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s667,620,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,34046.22,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s668,340,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,101738.05,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s669,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,91786.71,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s670,910,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,53616.6,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s671,530,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,93127.32,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s672,930,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,48732.26,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s673,480,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,36382.45,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s674,360,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,72488.41,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s675,720,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,94200.92,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s676,940,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,90932,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s677,900,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,33470.45,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s678,330,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,87347.7,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s679,870,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,100973.3,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s680,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,86871.34,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s681,860,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,24127.27,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s682,240,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,86954.34,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s683,860,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,91778.07,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s684,910,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,44344.37,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s685,440,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,46072.19,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s686,460,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,26617.65,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s687,260,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,26035.56,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s688,260,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,33274.48,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s689,330,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,59873.9,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s690,590,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,38155.87,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s691,380,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,108680.23,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s692,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,118493.6,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s693,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,77389.36,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s694,770,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,35983.65,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s695,350,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,99739.57,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s696,990,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,30093.85,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s697,300,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,73464.82,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s698,730,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,33952.53,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s699,330,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,119018.97,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s700,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,113848.23,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s701,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,110172.58,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s702,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,62392.39,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s703,620,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,98165.05,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s704,980,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,82945.31,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s705,820,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,63361.92,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s706,630,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,97395.7,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s707,970,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,78355.23,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s708,780,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,59041.85,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s709,590,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,32697.12,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s710,320,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,59959.19,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s711,590,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,31000.96,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s712,310,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,53527.43,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s713,530,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,33301.02,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s714,330,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,64263.33,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s715,640,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,88675.56,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s716,616,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,42618.48,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s717,294,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,65091.56,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s718,455,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,83036.38,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s719,581,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,56126.89,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s720,392,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,95680.56,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s721,665,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,92117.19,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s722,644,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,102906.54,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s723,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,69155.77,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s724,483,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,99481.51,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s725,693,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,55031.08,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s726,385,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,103462.92,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s727,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,65758.3,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s728,455,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,117297.49,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s729,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,41510.36,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s730,287,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,27195.12,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s731,189,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,40010.99,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s732,280,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,41800.87,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s733,287,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,35343.98,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s734,245,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,80223.75,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s735,560,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,23976.88,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s736,161,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,118981.29,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s737,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,94706.9,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s738,658,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,94245.91,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s739,658,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,103150.31,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s740,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,78402.15,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s741,546,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,31789.85,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s742,217,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,80742.81,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s743,560,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,115675.85,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s744,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,67310.24,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s745,469,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,65224.8,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s746,455,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,34662.16,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s747,238,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,36811.68,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s748,252,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,99032.81,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s749,693,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,111216.64,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s750,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,62807.45,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s751,434,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,83542.14,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s752,581,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,66982.22,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s753,462,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,53594.1,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s754,371,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,44990.56,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s755,308,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,34785.56,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s756,238,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,24867.92,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s757,168,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,24233.99,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s758,168,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,58822.93,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s759,406,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,59898.54,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s760,413,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,45069.75,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s761,315,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,56350.72,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s762,392,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,98442.58,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s763,686,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,30295.85,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s764,210,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,116059.76,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s765,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,38210.95,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s766,266,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,52177.8,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s767,364,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,33749.27,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s768,231,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,107198.22,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s769,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,48395.22,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s770,336,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,42043.4,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s771,294,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,30984.6,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s772,210,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,68774.54,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s773,476,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,88722.65,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s774,616,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,72575.85,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s775,504,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,116109.24,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s776,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,29346.31,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s777,203,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,56765.46,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s778,392,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,28972.42,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s779,196,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,55981.06,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s780,385,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,106309.45,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s781,2000,TRUE,FALSE,static/last.pdf
DCU Bank,DCU Bank,104245.21,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),s782,2000,TRUE,FALSE,static/last.pdf
